subject_id,loc_plot_state1,loc_plot_city1,date_exposure,plot_target1,attack_preparation,op_security,anticp_fatals_targ,extent_plot,violent,criminal_severity,criminal_charges,indict_arrest,group_membership,terrorist_group_name1,actively_recruited,recruiter1,role_group,length_group,clique,clique_radicalize,clique_connect,internet_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_activities1,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,loc_habitation_state1,loc_habitation_city1,external_rad,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,radicalization_sequence,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,convert,convert_date,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,language_english,diaspora_ties,education,student,education_change,employment_status,work_history,military,foreign_military,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,psychological,alcohol_drug,radical_friend,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_age,gang,gang_age_joined,other_ideologies,angry_us,group_grievance,year,month
3228,Florida,Pensacola,12/25/84,5,2,2,0,5,1,7,2,4,2,-88,1,3,2,,1,1,0,-88,-88,-88,-88,-88,0,0,0,1,15,Florida,Pensacola,0,7,5,1,0,0,1,-88,3,18,1,0,1,0,-88,United States of America,1,United States of America,216,0,-88,-88,-88,3,1,0,,1,0,0,2,0,0,-88,1,0,3,0,-88,-88,0,-88,0,1,1,1984,12
3231,California,San Diego,11/6/87,5,1,,,4,0,9,2,4,0,-88,,,-88,-88,,,,-88,-88,-88,-88,-88,0,0,0,1,15,California,,,9,1,,,,,,,54,,,2,0,-88,,,,648,0,,,,,,,1,4,,,2,0,0,-88,0,0,,,,,0,-88,0,,1,1987,11
3236,Arizona,Phoenix,10/31/88,-88,-88,-88,-88,0,0,2,1,2,1,-88,0,-88,3,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Arizona,,,5,1,,,,,,,,2,,2,0,-88,,,,,,,,,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,1,1988,10
3237,Massachusetts,Boston,2/2/89,-88,-88,-88,-88,0,0,2,,1,1,-88,,,,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Massachusetts,Boston,0,5,5,,,,,,3,,,,1,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1989,2
3238,Georgia,,8/10/88,-88,-88,-88,-88,0,0,2,2,4,1,-88,,,3,,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Georgia,Atlanta,1,6,5,1,0,,,-88,3,33,2,8,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,7,1,,,,0,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,1,0,1988,8
3239,Kansas,Wichita,7/22/91,-88,-88,-88,-88,0,0,2,1,4,1,-88,,,3,,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Ohio,,0,9,4,,,,1,-88,3,39,2,1,2,0,-88,United States of America,1,United States of America,468,0,-88,-88,-88,,0,-88,1,4,0,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,,1,1991,7
3240,Kansas,Wichita,8/10/91,-88,-88,-88,-88,0,0,2,1,1,1,-88,,,,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Kansas,,,9,5,,0,,,-88,3,53,1,0,2,0,-88,United States of America,1,United States of America,636,0,-88,-88,-88,,0,-88,1,4,1,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,,1,1991,8
3241,Kansas,Wichita,8/13/91,-88,-88,-88,-88,0,0,2,1,1,1,-88,,,1,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Missouri,Neosho,,5,4,,,,,-88,3,34,2,4,2,0,-88,United States of America,1,United States of America,408,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1991,8
3244,New York,,1/1/92,-88,-88,-88,-88,0,0,2,1,1,1,-88,0,-88,3,,1,0,0,-88,-88,-88,-88,-88,0,0,0,1,15,Virginia,,0,7,5,1,0,,1,-88,3,33,2,8,2,1,1/1/64 0:00,United States of America,1,United States of America,408,0,-88,-88,-88,,0,-88,1,4,0,0,3,0,0,-88,0,0,2,0,-88,-88,0,-88,0,1,2,1992,1
3246,Georgia,Atlanta,11/28/06,-88,-88,-88,-88,0,0,2,1,1,1,-88,0,-88,2,,0,-88,-88,0,0,-88,-88,-88,0,0,0,1,15,Georgia,,0,9,5,0,0,0,1,,3,44,1,0,2,0,-88,United States of America,1,United States of America,528,0,-88,-88,-88,,0,-88,,,0,0,,0,0,-88,0,0,,,,,0,-88,0,1,0,2006,11
3248,Florida,Pensacola,1/1/85,5,,,0,5,1,10,2,4,2,-88,0,-88,3,,1,0,,-88,-88,-88,-88,-88,0,0,0,1,15,Florida,,0,10,5,,,,1,,3,21,2,,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,,,,2,4,2,0,2,0,0,-88,0,0,3,,,,0,-88,0,1,1,1985,1
3250,Pennsylvania,Upland,3/29/86,-88,-88,-88,-88,0,0,2,1,4,0,-88,0,-88,-88,-88,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Pennsylvania,,,5,3,,,,,-88,3,40,2,7,2,0,-88,United States of America,1,United States of America,480,0,-88,-88,-88,11,0,-88,1,4,,0,3,0,0,-88,0,0,,,,,0,-88,0,,,1986,3
3251,Florida,Pensacola,6/12/86,-88,-88,-88,-88,0,0,2,1,2,1,-88,0,-88,3,72,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Illinois,,0,5,5,1,0,8,1,-88,3,59,2,7,2,0,-88,United States of America,1,United States of America,705,0,-88,-88,-88,,0,-88,2,4,,0,2,0,0,-88,0,0,2,0,-88,-88,0,-88,0,1,1,1986,6
3253,New York,,12/1/85,5,2,1,1,5,1,10,2,4,2,-88,,,,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,New York,,1,10,5,,,2,,,3,37,2,,2,0,-88,United States of America,1,United States of America,324,0,-88,-88,-88,2,,,,3,3,0,1,1,0,2,0,0,3,,,,0,-88,0,1,,1985,12
3255,Pennsylvania,Paoli,7/5/88,-88,-88,-88,-88,0,0,2,1,1,0,-88,0,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Pennsylvania,,,1,4,1,0,,,-88,3,,,,2,0,-88,,,,,0,,,,,,,,,0,0,,0,0,-88,0,0,1,0,-88,-88,0,-88,0,1,1,1988,7
3257,Georgia,Atlanta,1/1/88,-88,-88,-88,-88,0,0,2,,4,1,-88,0,-88,3,,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Virginia,,0,9,5,0,0,0,1,-88,3,28,2,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,,,1988,1
3258,Pennsylvania,Philadelphia,6/19/92,-88,-88,-88,-88,0,0,1,,4,1,-88,,,3,,0,-88,-88,0,-88,-88,-88,-88,0,0,0,1,15,Pennsylvania,,0,9,5,0,0,0,1,-88,3,39,2,5,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,,,1992,6
3259,Georgia,Atlanta,8/28/88,-88,-88,-88,-88,0,0,2,1,2,1,-88,,,,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Illinois,Addieville,,5,1,,,,,,2,72,,,2,0,-88,United States of America,1,United States of America,,0,,,,,,,,,,,2,0,0,-88,0,0,,1,20,5,0,-88,0,,1,1988,8
3262,Georgia,Atlanta,10/2/88,-88,-88,-88,-88,0,0,2,,4,1,-88,,,2,,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Indiana,,0,9,5,0,0,0,1,-88,3,55,2,,2,0,-88,United States of America,1,United States of America,660,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,,,1988,10
3263,Florida,Philadelphia,8/1/88,-88,-88,-88,-88,0,0,2,2,4,1,-88,,,2,25,1,1,0,-88,-88,-88,-88,-88,0,0,0,1,15,Pennsylvania,,0,9,5,0,0,,3,-88,3,49,2,3,2,0,-88,United States of America,1,United States of America,588,0,-88,-88,-88,5,0,-88,1,4,,0,3,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,1,1988,8
3273,Tennessee,Knoxville,1/20/89,-88,-88,-88,-88,0,0,2,1,1,1,-88,,,,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Tennessee,,,9,5,0,0,,,-88,,25,,,2,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,0,,,,,0,-88,0,,1,1989,1
3275,New York,,10/1/90,-88,-88,-88,-88,0,0,2,2,1,2,-88,,,1,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,New York,,,,,0,0,,,-88,,25,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,,0,,0,0,-88,0,0,,,,,0,-88,0,,1,1990,10
3276,North Dakota,,5/31/91,-88,-88,-88,-88,0,0,2,2,4,1,-88,,,2,,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,North Dakota,,0,9,5,0,0,0,3,-88,3,50,,,2,0,-88,United States of America,1,United States of America,600,0,-88,-88,-88,,0,-88,1,4,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,1,1,1991,5
3281,Kansas,Wichita,4/23/92,-88,-88,-88,-88,0,0,2,2,2,1,-88,,,2,,,,,,-88,-88,-88,-88,0,0,0,1,15,California,San Francisco,0,9,5,0,0,,,,,,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,1,1992,4
3285,Ohio,Cincinnati,10/18/91,-88,-88,-88,-88,0,0,2,1,,1,-88,,,3,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Ohio,,0,5,5,,,,1,,,,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,1,4,,0,,0,0,-88,0,0,2,,,,0,-88,0,,1,1991,10
3289,New York,New York,7/3/92,-88,-88,-88,-88,0,0,,2,4,1,-88,0,-88,2,,,,,,-88,-88,-88,-88,0,0,0,1,15,New York,,,,,,,,,,,25,,,1,0,-88,,,,,0,,,,,0,-88,,,,,,0,0,-88,0,0,,,,,0,-88,0,,1,1992,7
3290,Texas,Houston,4/1/93,-88,-88,-88,-88,0,0,2,2,4,1,-88,0,-88,3,120,0,-88,-88,1,-88,-88,-88,-88,0,0,0,1,15,Maryland,,1,9,5,0,0,,,,3,50,,,2,0,-88,United States of America,1,United States of America,600,0,-88,-88,-88,,0,-88,,,,0,,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,1,1993,4
3291,Florida,Pensacola,3/10/93,5,1,,1,5,1,10,2,4,3,Army of God,0,-88,2,,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Florida,,0,10,3,0,0,0,,,3,31,3,0,2,0,-88,United States of America,1,United States of America,372,0,-88,-88,-88,,0,-88,1,4,2,0,2,0,0,-88,0,0,,,,,0,-88,0,1,,1993,3
3293,Florida,Pensacola,7/29/94,5,2,2,1,5,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Florida,Pensacola,0,10,5,0,0,0,1,-88,3,40,2,3,2,1,1/1/73 0:00,United States of America,1,United States of America,480,0,-88,-88,-88,5,0,-88,2,4,0,0,2,0,0,-88,0,0,,3,9,2,0,-88,0,0,1,1994,7
3294,Washington,Wentatchee,4/11/95,5,0,0,1,1,1,8,2,4,0,-88,0,-88,-88,-88,0,-88,-88,,-88,-88,-88,-88,0,0,0,1,15,Washington,,,10,5,,,,,,,23,,,2,0,-88,United States of America,1,United States of America,276,0,-88,-88,-88,,,,,,,,,0,0,-88,2,1,,,,,0,-88,0,,,1995,4
3296,Florida,Pensacola,6/25/84,5,2,2,0,5,0,9,2,4,2,-88,0,-88,3,,1,0,0,-88,-88,-88,-88,-88,0,0,0,1,15,Florida,,0,9,5,1,0,0,1,-88,4,21,1,0,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,3,0,-88,1,4,0,0,2,0,0,-88,2,0,3,0,-88,-88,0,-88,0,1,1,1984,6
3307,Kansas,Wichita,8/20/91,-88,-88,-88,-88,0,0,2,2,2,1,-88,,,2,60,,,,-88,-88,-88,-88,-88,0,0,0,1,15,New York,Binghamton,,9,4,0,0,,,-88,3,40,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,0,-88,1,4,0,0,2,0,0,-88,0,0,2,,,,0,-88,0,0,1,1991,8
3312,California,San Jose,2/28/90,5,,,,,1,8,2,2,1,-88,,,,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,California,,,10,5,,,,,,3,,2,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,0,-88,,,,,,0,0,-88,0,0,2,0,-88,-88,0,-88,0,1,,1990,2
3313,Vermont,,2/1/90,-88,-88,-88,-88,0,0,2,,2,0,-88,1,3,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,New York,,0,2,5,0,0,0,1,,,27,,,1,0,-88,United States of America,1,United States of America,324,0,-88,-88,-88,9,0,-88,1,,0,0,,0,0,-88,0,0,3,1,20,3,0,-88,0,0,0,1990,2
3316,Kansas,Wichita,8/23/91,-88,-88,-88,-88,0,0,6,1,2,0,-88,0,-88,-88,-88,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Ohio,Plainsville,0,3,5,0,0,0,1,-88,3,40,2,5,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,1,4,,0,3,0,0,-88,0,0,,0,-88,-88,0,-88,0,0,2,1991,8
3318,New York,Buffalo,4/28/92,-88,-88,-88,-88,0,0,2,1,2,1,-88,,,3,84,1,0,,-88,-88,-88,-88,-88,0,0,0,1,15,Washington,Spokane,0,9,5,0,0,0,1,,,40,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,2,0,-88,-88,0,-88,0,,1,1992,4
3319,Florida,,7/16/93,-88,-88,-88,-88,0,1,10,2,4,1,-88,,,2,,,,,,-88,-88,-88,-88,0,0,0,1,15,Florida,,,10,,,,,,,,46,2,,1,0,-88,,,,,0,,,,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1993,7
3320,Florida,Orlando,6/3/98,-88,-88,-88,-88,0,0,2,1,4,1,-88,0,-88,3,108,0,-88,-88,0,-88,-88,-88,-88,0,0,0,1,15,Florida,,0,9,5,1,0,0,1,0,3,46,2,7,2,0,-88,United States of America,1,United States of America,552,0,-88,-88,-88,,0,-88,1,3,0,0,2,0,0,-88,0,0,,1,20,4,0,-88,0,1,1,1998,6
3329,Kansas,Wichita,8/5/91,-88,-88,-88,-88,0,0,2,2,2,0,-88,0,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Kansas,Wichita,,9,,,,,,,,53,,,2,0,-88,United States of America,1,United States of America,636,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1991,8
3331,New York,Buffalo,4/28/92,-88,-88,-88,-88,0,0,2,1,1,1,-88,,,3,,,,,,-88,-88,-88,-88,0,0,0,1,15,New York,,0,9,4,,,,,,,,,,2,0,-88,United States of America,1,United States of America,492,0,-88,-88,-88,,,,,,,,2,0,0,-88,0,0,2,,,,0,-88,0,1,,1992,4
3336,New Jersey,Shrewsberry,9/18/88,-88,-88,-88,-88,0,0,2,1,2,1,-88,0,-88,3,336,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,New York,New York,,5,5,1,,,1,,3,33,2,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,5,0,-88,2,4,0,0,3,0,0,-88,0,0,1,,,,0,-88,0,1,1,1988,9
3340,Illinois,,10/1/01,5,2,1,3,5,1,7,2,4,3,Army of God,0,-88,2,,,,,,-88,-88,-88,-88,0,0,0,1,15,Illinois,,0,10,,0,0,0,3,2,3,57,2,9,2,0,-88,United States of America,1,United States of America,684,0,-88,-88,-88,,0,-88,,,2,0,,0,0,-88,0,0,,3,5,4,0,-88,0,0,0,2001,10
3341,New York,New York,8/19/93,5,1,,1,4,1,10,2,4,1,-88,,,2,8,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Kansas,,0,10,5,,0,5,,,3,38,2,2,1,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,0,-88,,4,0,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,,2,1993,8
3345,Maryland,,10/1/94,-88,-88,-88,-88,0,0,2,1,2,2,-88,1,2,3,,1,0,0,,-88,-88,-88,-88,0,0,0,1,15,Maryland,,0,7,5,0,0,0,,-88,3,34,2,5,1,0,-88,United States of America,1,United States of America,408,0,-88,-88,-88,,0,-88,,,,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,1,1,1994,10
3346,New York,Garden City,12/7/93,19,0,,2,5,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,0,0,1,0,8,New York,,,10,5,1,1,0,1,-88,2,35,3,,2,0,-88,Jamaica,3,Jamaica,420,1,Jamaica,1,0,4,1,1,3,1,,,1,0,0,-88,1,0,,3,9,3,0,-88,0,1,3,1993,12
3347,Tennessee,Knoxville,7/27/08,15,1,,2,5,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,,,,,,0,1,0,0,2,Tennessee,Knoxville,0,10,5,,,0,1,-88,3,58,3,0,2,0,-88,United States of America,1,United States of America,696,0,-88,-88,-88,,,,3,1,1,0,1,0,0,-88,0,0,,,,,0,-88,0,1,3,2008,7
3348,Illinois,East Peoria,1/8/03,2,1,2,1,2,1,7,2,4,3,World Church of the Creator,0,-88,3,96,1,0,0,-88,-88,-88,-88,-88,0,1,0,0,2,Illinois,East Peoria,0,10,5,0,0,-88,0,0,3,32,3,0,2,2,1/1/95 0:00,United States of America,1,United States of America,384,0,-88,-88,-88,11,1,,,2,0,0,2,0,0,-88,0,0,1,0,-88,-88,0,-88,0,,,2003,1
3351,Texas,Noonday,4/10/03,-88,-88,-88,-88,0,0,5,2,4,2,-88,,,,,1,,,,-88,-88,-88,-88,0,1,0,0,2,Texas,,,0,2,,1,,,,3,62,2,1,2,0,-88,United States of America,1,United States of America,744,0,-88,-88,-88,4,,,,3,0,0,2,0,0,-88,0,0,,2,20,4,0,-88,0,1,,2003,4
3354,Mississippi,Jackson,10/30/94,-88,-88,-88,-88,0,0,2,1,2,1,-88,0,-88,3,28,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Mississippi,Jackson,0,9,5,0,0,0,1,-88,3,51,2,5,2,2,,United States of America,1,United States of America,612,2,-88,-88,,9,0,-88,4,1,1,0,2,0,0,-88,0,0,3,0,-88,-88,0,-88,0,0,0,1994,10
3355,Florida,Pensacola,3/11/94,14,1,1,2,3,1,7,2,1,1,-88,,,3,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,Texas,Houston,0,7,5,1,0,,,,3,39,,,2,0,-88,United States of America,1,United States of America,468,0,-88,-88,-88,,,,1,4,0,0,2,0,0,-88,0,0,1,,,,0,-88,0,1,3,1994,3
3356,Virginia,Falls Church,2/19/97,5,,,,5,0,9,2,4,0,-88,0,-88,-88,-88,,,,,-88,-88,-88,-88,0,0,0,1,15,,,,9,3,,,,,-88,,38,,,2,0,-88,,,,,0,,,,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1997,2
3357,Texas,Houston,10/1/93,5,2,,0,5,0,9,2,4,1,-88,,,1,,0,-88,-88,-88,-88,-88,-88,-88,0,0,0,1,15,Texas,,0,9,4,0,0,0,1,,3,19,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,1993,10
3358,New York,Syracuse,6/3/94,5,,,,,1,7,2,4,1,-88,1,1,2,,,,,-88,-88,-88,-88,-88,0,0,0,1,15,New York,Auburn,0,10,5,0,0,,,-88,3,40,4,1,1,0,-88,United States of America,1,United States of America,480,0,-88,-88,-88,,0,-88,,,0,0,,0,0,-88,0,0,1,0,-88,-88,0,-88,0,0,0,1994,6
3363,Virginia,Roanoke,10/17/08,-88,-88,-88,-88,0,0,4,2,4,1,-88,,,3,156,,,,2,-88,-88,-88,-88,0,1,0,0,2,,,,10,5,1,,0,1,0,3,36,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,4,0,-88,2,2,0,0,3,0,0,-88,1,0,,3,9,2,0,-88,1,1,,2008,10
3364,Ohio,Cleveland,7/27/83,14,,,2,5,1,10,2,4,0,-88,0,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,0,1,0,0,2,Ohio,,0,10,5,,1,8,1,,3,32,,,2,0,-88,United States of America,1,United States of America,384,0,-88,-88,-88,,,,,,0,0,,0,0,-88,2,0,,1,14,3,0,-88,0,,2,1983,7
3367,Tennessee,Columbia,2/9/08,15,1,,0,5,0,9,2,4,2,-88,0,-88,3,,,,,,,,,,0,1,0,0,5,Tennessee,,,9,5,0,0,,,,3,32,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,2,,,,0,-88,0,,2,2008,2
3370,North Carolina,,1/2/03,14,1,0,1,5,1,10,2,4,3,Ku Klux Klan,1,1,2,55,1,1,1,,-88,-88,-88,-88,0,1,0,0,2,North Carolina,Sampson County,0,10,1,,,0,1,,3,52,,,2,0,-88,United States of America,1,United States of America,624,0,-88,-88,-88,,0,-88,3,3,,0,1,0,0,-88,0,0,3,,,,0,-88,0,,,2003,1
3372,Florida,New Port Richey,3/23/06,14,1,,1,5,1,10,2,4,2,-88,1,3,2,,1,,0,0,0,-88,-88,-88,0,1,0,0,2,Florida,New Port Richey,0,10,5,0,0,0,,-88,3,20,1,0,2,0,-88,United States of America,1,United States of America,240,0,-88,-88,-88,,,,,,0,0,1,0,0,-88,1,0,1,0,-88,-88,0,-88,0,0,0,2006,3
3374,Tennessee,Jackson,10/25/04,2,2,1,1,3,1,7,2,4,3,Ku Klux Klan,0,-88,,,0,-88,-88,0,-88,-88,-88,-88,0,1,0,0,2,Tennessee,Caroll County,0,10,5,,0,0,1,-88,3,40,3,2,2,0,-88,United States of America,1,United States of America,480,0,-88,-88,-88,,0,-88,1,4,0,0,2,0,0,-88,0,0,,,,,0,-88,0,1,1,2004,10
3375,Arizona,Tucson,1/1/06,14,0,1,0,5,1,8,2,2,0,-88,0,-88,-88,-88,,,,1,,,,,0,1,0,0,3,Arizona,Tucson,0,10,5,,,,,,3,66,,,2,0,-88,United States of America,1,United States of America,708,0,-88,-88,-88,,0,-88,,,,,1,0,0,-88,0,0,,0,-88,-88,0,-88,0,1,3,2006,1
3380,Florida,,5/19/05,-88,-88,-88,-88,0,0,5,2,4,3,Ku Klux Klan,,,2,,,,,,0,-88,-88,-88,0,1,0,0,2,Tennessee,,,7,5,,,,,,3,27,3,,2,0,-88,United States of America,1,United States of America,324,0,-88,-88,-88,,0,-88,,,1,0,,0,0,-88,0,0,,3,19,3,0,-88,0,,,2005,5
3381,California,Lake Elsinore,6/1/05,14,1,1,1,4,1,10,2,4,0,-88,,,-88,-88,,,,,0,-88,-88,-88,0,1,0,0,2,California,,,10,5,,,,1,,1,19,,,2,0,-88,United States of America,1,United States of America,228,0,-88,-88,-88,,0,-88,,,,0,,0,0,-88,0,0,3,,,,0,-88,0,,,2005,6
3382,Mississippi,Jackson,4/14/96,14,,,,5,1,10,-88,-88,0,-88,0,-88,-88,-88,0,-88,-88,0,-88,-88,-88,-88,0,1,0,0,2,Tennessee,,0,10,5,1,0,6,2,-88,3,53,3,,2,0,-88,United States of America,1,United States of America,636,0,-88,-88,-88,3,0,-88,,2,3,0,,0,0,-88,0,1,,1,13,,0,-88,0,1,3,1996,4
3383,,,1/1/05,-88,-88,-88,-88,0,0,0,-88,-88,3,World Church of the Creator,,,2,,,,,,0,-88,-88,-88,0,1,0,0,2,,,,,,,,,,,,26,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,,,2005,1
3388,Tennessee,Columbia,2/9/08,15,1,1,0,5,0,9,2,4,2,-88,,,2,,1,1,,,,,,,0,1,0,0,5,Tennessee,,0,9,5,0,0,0,1,-88,3,19,1,0,2,0,-88,United States of America,1,United States of America,228,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,1,0,-88,-88,0,-88,0,0,,2008,2
3391,North Carolina,Lumberton,1/1/03,14,1,2,1,5,1,10,2,4,3,Ku Klux Klan,,,2,,,,,0,-88,-88,-88,-88,0,1,0,0,2,North Carolina,Lumberton,0,10,5,0,0,0,1,,3,32,2,0,2,0,-88,United States of America,1,United States of America,384,0,-88,-88,-88,,0,-88,,,0,0,,0,0,-88,0,0,,3,4,2,0,-88,0,0,1,2003,1
3393,Indiana,Indianapolis,5/30/05,14,0,,0,5,0,9,2,4,2,-88,0,-88,3,,,,,,,,,,0,1,0,0,2,Indiana,,,9,5,,,,,,3,31,,,2,0,-88,United States of America,1,United States of America,372,0,-88,-88,-88,,,,,,0,0,,0,0,-88,0,0,2,3,8,2,0,-88,0,1,3,2005,5
3395,Arizona,Tucson,10/1/04,-88,-88,-88,-88,0,0,4,1,4,2,-88,,,1,,,,,1,-88,-88,-88,-88,0,1,0,0,3,Arizona,,,7,5,1,,,1,,3,47,,,2,0,-88,United States of America,1,United States of America,,0,-88,-88,-88,,,,,,,,,0,0,-88,0,0,,,,,0,-88,0,1,3,2004,10
3399,Arizona,Sierra Vista,1/1/92,-88,-88,-88,-88,0,0,9,1,4,1,-88,0,-88,3,132,0,-88,-88,,-88,-88,-88,-88,0,1,0,0,3,California,Sierra Vista,0,9,5,,,0,1,-88,3,55,3,2,2,0,-88,United States of America,1,United States of America,660,0,-88,-88,-88,5,0,-88,6,4,0,0,2,0,0,-88,0,0,,0,-88,-88,0,-88,0,1,,1992,1
3400,Illinois,,7/5/99,14,,2,,5,1,10,2,-88,3,World Church of the Creator,,,2,,,,,,-88,-88,-88,-88,0,1,0,0,2,Indiana,,0,10,5,,0,,2,,3,21,1,0,2,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,4,1,,1,,0,0,2,0,0,-88,0,0,,,,,0,-88,0,,,1999,7
3405,Tennessee,Columbia,2/10/08,15,1,2,0,5,0,9,2,4,2,-88,,,2,,1,0,0,0,0,-88,-88,-88,0,1,0,0,2,Tennessee,Columbia,0,9,5,,,,,,3,22,,,2,0,-88,United States of America,1,United States of America,264,0,-88,-88,-88,,,,3,,,0,,0,0,-88,0,0,3,,,,0,-88,0,,,2008,2
3409,Utah,Salt Lake City,11/2/06,,,,1,5,1,10,2,4,2,-88,,,3,,,,,,,,,,0,1,0,0,2,Utah,Salt Lake City,,10,5,,,,,,3,37,,,2,0,-88,United States of America,1,United States of America,444,0,-88,1,0,,,,,,,,,0,0,-88,0,0,,2,,2,0,-88,0,,,2006,11
3411,Oklahoma,Oklahoma City,4/19/95,2,2,2,3,5,1,10,2,4,2,Sovereign Citizens,0,-88,1,,1,1,0,,-88,-88,-88,-88,0,1,0,0,4,Michigan,,,10,1,1,0,6,1,,3,40,2,3,2,0,-88,United States of America,1,United States of America,480,0,-88,-88,-88,4,0,-88,1,3,1,0,2,0,0,-88,0,0,3,,,,0,-88,1,1,,1995,4
